Date,Adj Close,Open,High,Low,Change %
30-Sep-11,1.3386,1.3585,1.3604,1.3383,-1.53%
3-Oct-11,1.3169,1.3337,1.3382,1.3163,-1.62%
4-Oct-11,1.334,1.3183,1.3371,1.3146,1.30%
5-Oct-11,1.3348,1.3346,1.3385,1.3259,0.06%
6-Oct-11,1.3432,1.3354,1.3451,1.3241,0.63%
7-Oct-11,1.3377,1.3431,1.3527,1.3362,-0.41%
10-Oct-11,1.3643,1.3396,1.3699,1.3377,1.99%
11-Oct-11,1.3645,1.364,1.3685,1.3565,0.01%
12-Oct-11,1.3787,1.3649,1.3834,1.3581,1.04%
13-Oct-11,1.3776,1.3785,1.3829,1.3685,-0.08%
14-Oct-11,1.3877,1.3773,1.3896,1.3722,0.73%
17-Oct-11,1.3742,1.3885,1.3916,1.3726,-0.97%
18-Oct-11,1.3739,1.3735,1.3819,1.3653,-0.02%
19-Oct-11,1.3756,1.3739,1.387,1.3725,0.12%
20-Oct-11,1.3777,1.3756,1.3845,1.3657,0.15%
21-Oct-11,1.3896,1.3775,1.3903,1.3705,0.86%
24-Oct-11,1.3925,1.3864,1.3956,1.3821,0.21%
25-Oct-11,1.3906,1.3931,1.3962,1.3849,-0.14%
26-Oct-11,1.3902,1.3912,1.3977,1.3799,-0.03%
27-Oct-11,1.4192,1.3884,1.4249,1.3865,2.09%
28-Oct-11,1.4148,1.4183,1.4202,1.4135,-0.31%
31-Oct-11,1.3857,1.415,1.4171,1.3828,-2.06%
1-Nov-11,1.3696,1.3857,1.3873,1.361,-1.16%
2-Nov-11,1.3746,1.3695,1.383,1.3636,0.37%
3-Nov-11,1.3815,1.375,1.3855,1.3655,0.50%
4-Nov-11,1.3796,1.3813,1.3868,1.3712,-0.14%
7-Nov-11,1.3776,1.3837,1.3838,1.368,-0.14%
8-Nov-11,1.3838,1.3776,1.3848,1.3723,0.45%
9-Nov-11,1.3546,1.3836,1.3859,1.3523,-2.11%
10-Nov-11,1.3603,1.3546,1.3655,1.3483,0.42%
11-Nov-11,1.3752,1.3601,1.3798,1.3579,1.10%
14-Nov-11,1.3626,1.3809,1.3813,1.3592,-0.92%
15-Nov-11,1.3533,1.3632,1.3641,1.3497,-0.68%
16-Nov-11,1.3463,1.3536,1.3559,1.3428,-0.52%
17-Nov-11,1.346,1.3457,1.354,1.342,-0.02%
18-Nov-11,1.351,1.346,1.3615,1.3447,0.37%
21-Nov-11,1.3495,1.3507,1.3541,1.343,-0.11%
22-Nov-11,1.3514,1.3493,1.3569,1.3468,0.14%
23-Nov-11,1.3335,1.351,1.3533,1.332,-1.32%
24-Nov-11,1.335,1.3345,1.3413,1.3317,0.11%
25-Nov-11,1.3234,1.3346,1.3356,1.3211,-0.87%
28-Nov-11,1.331,1.3319,1.34,1.3273,0.57%
29-Nov-11,1.3331,1.3314,1.3445,1.3287,0.16%
30-Nov-11,1.3443,1.3317,1.3533,1.326,0.84%
1-Dec-11,1.3464,1.3437,1.3522,1.3416,0.16%
2-Dec-11,1.3403,1.3463,1.3549,1.3362,-0.45%
5-Dec-11,1.3403,1.3436,1.3487,1.3375,0.00%
6-Dec-11,1.3403,1.339,1.3428,1.3333,0.00%
7-Dec-11,1.3413,1.3397,1.3455,1.335,0.07%
8-Dec-11,1.3346,1.3413,1.346,1.3289,-0.50%
9-Dec-11,1.3375,1.3344,1.3436,1.3283,0.22%
12-Dec-11,1.3186,1.3384,1.3388,1.3163,-1.41%
13-Dec-11,1.3034,1.3188,1.3237,1.3007,-1.15%
14-Dec-11,1.2981,1.303,1.3064,1.2945,-0.41%
15-Dec-11,1.3018,1.2982,1.3051,1.2957,0.29%
16-Dec-11,1.3035,1.302,1.3087,1.2997,0.13%
19-Dec-11,1.2995,1.3043,1.3044,1.2981,-0.31%
20-Dec-11,1.3079,1.3003,1.3133,1.2994,0.65%
21-Dec-11,1.3045,1.3079,1.3197,1.3024,-0.26%
22-Dec-11,1.3051,1.3047,1.3121,1.3018,0.05%
23-Dec-11,1.3043,1.3051,1.3098,1.3026,-0.06%
26-Dec-11,1.306,1.3046,1.3084,1.3032,0.13%
27-Dec-11,1.3068,1.3062,1.3083,1.3041,0.06%
28-Dec-11,1.2936,1.307,1.3081,1.291,-1.01%
29-Dec-11,1.2962,1.2939,1.2965,1.2857,0.20%
30-Dec-11,1.2948,1.2963,1.3001,1.2904,-0.11%
2-Jan-12,1.2929,1.2938,1.2968,1.2916,-0.15%
3-Jan-12,1.3051,1.2933,1.3077,1.2931,0.94%
4-Jan-12,1.2942,1.3051,1.3074,1.2898,-0.84%
5-Jan-12,1.278,1.2944,1.2948,1.2769,-1.25%
6-Jan-12,1.2721,1.2788,1.2812,1.2696,-0.46%
9-Jan-12,1.2767,1.2693,1.2788,1.2666,0.36%
10-Jan-12,1.2772,1.2766,1.2819,1.2742,0.04%
11-Jan-12,1.2704,1.2774,1.279,1.2662,-0.53%
12-Jan-12,1.2826,1.2706,1.2845,1.2698,0.96%
13-Jan-12,1.2677,1.2822,1.2879,1.2624,-1.16%
16-Jan-12,1.2664,1.2639,1.2689,1.2626,-0.10%
17-Jan-12,1.274,1.2664,1.2811,1.2649,0.60%
18-Jan-12,1.2854,1.2736,1.2864,1.2732,0.89%
19-Jan-12,1.2965,1.2858,1.2971,1.2837,0.86%
20-Jan-12,1.2938,1.2967,1.2986,1.2887,-0.21%
23-Jan-12,1.303,1.2872,1.3054,1.2872,0.71%
24-Jan-12,1.3022,1.3028,1.3064,1.2954,-0.06%
25-Jan-12,1.311,1.3028,1.3121,1.2929,0.68%
26-Jan-12,1.31,1.3104,1.3186,1.3091,-0.08%
27-Jan-12,1.3226,1.3106,1.323,1.3077,0.96%
30-Jan-12,1.3127,1.3226,1.3232,1.3076,-0.75%
31-Jan-12,1.3079,1.3135,1.3213,1.3041,-0.37%
1-Feb-12,1.3159,1.3081,1.3218,1.3024,0.61%
2-Feb-12,1.3146,1.3161,1.3197,1.3085,-0.10%
3-Feb-12,1.3144,1.3144,1.3205,1.3066,-0.02%
6-Feb-12,1.3134,1.3114,1.3144,1.3029,-0.08%
7-Feb-12,1.3266,1.3135,1.3272,1.3087,1.01%
8-Feb-12,1.3258,1.326,1.3291,1.3218,-0.06%
9-Feb-12,1.3283,1.3262,1.3323,1.3215,0.19%
10-Feb-12,1.3175,1.3284,1.3293,1.3155,-0.81%
13-Feb-12,1.3194,1.3208,1.3284,1.3187,0.14%
14-Feb-12,1.3119,1.3193,1.3217,1.3079,-0.57%
15-Feb-12,1.3071,1.3126,1.3191,1.3044,-0.37%
16-Feb-12,1.3141,1.3067,1.3161,1.2975,0.54%
17-Feb-12,1.3152,1.3133,1.3199,1.3114,0.08%
20-Feb-12,1.324,1.3185,1.3277,1.3173,0.67%
21-Feb-12,1.3241,1.3246,1.3294,1.3186,0.01%
22-Feb-12,1.3245,1.3236,1.3268,1.3211,0.03%
23-Feb-12,1.3369,1.3245,1.3375,1.323,0.94%
24-Feb-12,1.3457,1.3375,1.3489,1.3357,0.66%
27-Feb-12,1.34,1.3464,1.3479,1.3365,-0.42%
28-Feb-12,1.347,1.3396,1.3472,1.3388,0.52%
29-Feb-12,1.3326,1.3466,1.3487,1.3315,-1.07%
1-Mar-12,1.3312,1.3327,1.3357,1.3281,-0.11%
2-Mar-12,1.3203,1.3314,1.3335,1.3188,-0.82%
5-Mar-12,1.3218,1.319,1.3241,1.3159,0.11%
6-Mar-12,1.3115,1.322,1.3227,1.3102,-0.78%
7-Mar-12,1.315,1.3116,1.3165,1.3096,0.27%
8-Mar-12,1.3271,1.3147,1.3292,1.3134,0.92%
9-Mar-12,1.3114,1.3281,1.3283,1.3096,-1.18%
12-Mar-12,1.3155,1.3112,1.316,1.3079,0.31%
13-Mar-12,1.3084,1.315,1.3193,1.3052,-0.54%
14-Mar-12,1.3029,1.3078,1.3092,1.301,-0.42%
15-Mar-12,1.3083,1.303,1.312,1.3003,0.41%
16-Mar-12,1.3175,1.3083,1.3189,1.3048,0.70%
19-Mar-12,1.3241,1.318,1.3266,1.3142,0.50%
20-Mar-12,1.3225,1.3239,1.3253,1.3172,-0.12%
21-Mar-12,1.3212,1.3224,1.3285,1.3178,-0.10%
22-Mar-12,1.3198,1.321,1.3256,1.3135,-0.11%
23-Mar-12,1.3273,1.3198,1.3295,1.319,0.57%
26-Mar-12,1.3358,1.3272,1.3368,1.3191,0.64%
27-Mar-12,1.3318,1.3354,1.3386,1.3311,-0.30%
28-Mar-12,1.3317,1.3318,1.3376,1.3277,-0.01%
29-Mar-12,1.3302,1.3316,1.3346,1.3251,-0.11%
30-Mar-12,1.3344,1.3299,1.3377,1.3296,0.32%
2-Apr-12,1.3323,1.3359,1.3382,1.3277,-0.16%
3-Apr-12,1.3234,1.332,1.3368,1.3213,-0.67%
4-Apr-12,1.3142,1.3232,1.3238,1.3106,-0.70%
5-Apr-12,1.3064,1.314,1.3165,1.3034,-0.59%
6-Apr-12,1.3096,1.3064,1.3114,1.3052,0.24%
9-Apr-12,1.3102,1.3102,1.3135,1.3034,0.05%
10-Apr-12,1.3081,1.3107,1.3145,1.3053,-0.16%
11-Apr-12,1.311,1.3082,1.3157,1.3065,0.22%
12-Apr-12,1.3186,1.3108,1.3213,1.31,0.58%
13-Apr-12,1.3077,1.3186,1.3203,1.307,-0.83%
16-Apr-12,1.3139,1.3066,1.3148,1.2994,0.47%
17-Apr-12,1.3125,1.3136,1.3174,1.309,-0.11%
18-Apr-12,1.3121,1.3127,1.3142,1.3058,-0.03%
19-Apr-12,1.3136,1.3122,1.3166,1.307,0.11%
20-Apr-12,1.3224,1.3137,1.3228,1.3129,0.67%
23-Apr-12,1.3155,1.3192,1.3211,1.3104,-0.52%
24-Apr-12,1.3194,1.3157,1.3218,1.3144,0.30%
25-Apr-12,1.3223,1.3195,1.3236,1.3174,0.22%
26-Apr-12,1.3209,1.3222,1.3264,1.3199,-0.11%
27-Apr-12,1.3255,1.3191,1.3273,1.3157,0.35%
30-Apr-12,1.3241,1.3239,1.3266,1.3207,-0.11%
1-May-12,1.3239,1.3243,1.3285,1.3205,-0.02%
2-May-12,1.3157,1.3239,1.3244,1.3124,-0.62%
3-May-12,1.3152,1.3154,1.3182,1.3099,-0.04%
4-May-12,1.3083,1.3152,1.318,1.3079,-0.52%
7-May-12,1.3054,1.303,1.3067,1.2957,-0.22%
8-May-12,1.3003,1.3058,1.3066,1.2982,-0.39%
9-May-12,1.2933,1.2999,1.3005,1.291,-0.54%
10-May-12,1.2936,1.2931,1.298,1.2923,0.02%
11-May-12,1.2917,1.2933,1.2959,1.2905,-0.15%
14-May-12,1.2826,1.2882,1.2905,1.282,-0.70%
15-May-12,1.2731,1.2824,1.287,1.2721,-0.74%
16-May-12,1.2716,1.2732,1.276,1.268,-0.12%
17-May-12,1.2694,1.2716,1.275,1.2666,-0.17%
18-May-12,1.2783,1.2685,1.2795,1.2641,0.70%
21-May-12,1.2814,1.2784,1.2827,1.2726,0.24%
22-May-12,1.2684,1.2814,1.2819,1.2658,-1.01%
23-May-12,1.2586,1.2687,1.2689,1.2546,-0.77%
24-May-12,1.2536,1.259,1.262,1.2515,-0.40%
25-May-12,1.2517,1.2541,1.2604,1.2497,-0.15%
28-May-12,1.2542,1.2567,1.2626,1.2525,0.20%
29-May-12,1.2498,1.2542,1.2576,1.2463,-0.35%
30-May-12,1.237,1.2485,1.2494,1.2361,-1.02%
31-May-12,1.2359,1.2367,1.243,1.2338,-0.09%
1-Jun-12,1.2435,1.2361,1.2458,1.2288,0.61%
4-Jun-12,1.2498,1.2433,1.2511,1.2386,0.51%
5-Jun-12,1.2454,1.2494,1.2543,1.241,-0.35%
6-Jun-12,1.2572,1.2452,1.2586,1.2439,0.95%
7-Jun-12,1.2562,1.2579,1.2627,1.254,-0.08%
8-Jun-12,1.2517,1.2563,1.2576,1.2435,-0.36%
11-Jun-12,1.2475,1.2658,1.2668,1.2471,-0.34%
12-Jun-12,1.2513,1.2466,1.253,1.2441,0.30%
13-Jun-12,1.2556,1.2506,1.2611,1.2473,0.34%
14-Jun-12,1.2631,1.2565,1.2638,1.2542,0.60%
15-Jun-12,1.2638,1.2628,1.2666,1.2592,0.06%
18-Jun-12,1.2576,1.2721,1.2748,1.2557,-0.49%
19-Jun-12,1.2688,1.2575,1.2731,1.2568,0.89%
20-Jun-12,1.2704,1.2687,1.2744,1.2637,0.13%
21-Jun-12,1.2544,1.2706,1.2706,1.2531,-1.26%
22-Jun-12,1.257,1.2548,1.2585,1.252,0.21%
25-Jun-12,1.2505,1.2553,1.2559,1.2471,-0.52%
26-Jun-12,1.249,1.2502,1.2531,1.2442,-0.12%
27-Jun-12,1.247,1.2492,1.2511,1.2445,-0.16%
28-Jun-12,1.244,1.2471,1.2526,1.2407,-0.24%
29-Jun-12,1.266,1.2441,1.2694,1.2434,1.77%
2-Jul-12,1.2586,1.2671,1.2673,1.2567,-0.58%
3-Jul-12,1.2607,1.2584,1.263,1.2559,0.17%
4-Jul-12,1.2523,1.2605,1.2607,1.2507,-0.67%
5-Jul-12,1.2393,1.2527,1.2539,1.2363,-1.04%
6-Jul-12,1.2288,1.2392,1.2403,1.226,-0.85%
9-Jul-12,1.2319,1.2271,1.2325,1.2256,0.25%
10-Jul-12,1.2252,1.2317,1.2336,1.2235,-0.54%
11-Jul-12,1.2239,1.2252,1.2298,1.2213,-0.11%
12-Jul-12,1.2198,1.2239,1.225,1.2167,-0.33%
13-Jul-12,1.2252,1.2197,1.2258,1.2161,0.44%
16-Jul-12,1.2273,1.2255,1.2291,1.2174,0.17%
17-Jul-12,1.2294,1.2273,1.2317,1.2188,0.17%
18-Jul-12,1.2284,1.2296,1.2307,1.2216,-0.08%
19-Jul-12,1.228,1.2284,1.2322,1.2228,-0.03%
20-Jul-12,1.2157,1.2279,1.2283,1.2144,-1.00%
23-Jul-12,1.2115,1.2119,1.2146,1.2069,-0.35%
24-Jul-12,1.206,1.2116,1.2138,1.2041,-0.45%
25-Jul-12,1.2159,1.206,1.2172,1.2052,0.82%
26-Jul-12,1.2283,1.2159,1.233,1.2117,1.02%
27-Jul-12,1.2319,1.2283,1.239,1.2241,0.29%
30-Jul-12,1.226,1.234,1.234,1.2224,-0.48%
31-Jul-12,1.2304,1.2262,1.233,1.2247,0.36%
1-Aug-12,1.2226,1.2304,1.2338,1.2218,-0.63%
2-Aug-12,1.218,1.2224,1.2405,1.2132,-0.38%
3-Aug-12,1.2387,1.218,1.2394,1.2166,1.70%
6-Aug-12,1.2401,1.2379,1.2444,1.2341,0.11%
7-Aug-12,1.2401,1.2401,1.2442,1.2375,0.00%
8-Aug-12,1.2365,1.2401,1.2403,1.2327,-0.29%
9-Aug-12,1.2306,1.2367,1.2388,1.2266,-0.48%
10-Aug-12,1.229,1.2306,1.2317,1.2239,-0.13%
13-Aug-12,1.2332,1.228,1.2374,1.226,0.34%
14-Aug-12,1.2322,1.2332,1.2386,1.2316,-0.08%
15-Aug-12,1.2289,1.2322,1.2344,1.2263,-0.27%
16-Aug-12,1.2355,1.2292,1.2374,1.2256,0.54%
17-Aug-12,1.2334,1.2355,1.2382,1.2288,-0.17%
20-Aug-12,1.2344,1.2344,1.2369,1.2294,0.08%
21-Aug-12,1.2472,1.2347,1.249,1.2342,1.04%
22-Aug-12,1.2528,1.2473,1.254,1.2431,0.45%
23-Aug-12,1.2564,1.2528,1.2591,1.2524,0.29%
24-Aug-12,1.2513,1.2563,1.2569,1.2483,-0.41%
27-Aug-12,1.25,1.2511,1.2536,1.2489,-0.10%
28-Aug-12,1.2565,1.2498,1.2576,1.2464,0.52%
29-Aug-12,1.2529,1.2565,1.2574,1.2517,-0.29%
30-Aug-12,1.2506,1.2531,1.2565,1.2488,-0.18%
31-Aug-12,1.2577,1.2506,1.2638,1.2493,0.57%
3-Sep-12,1.2594,1.2567,1.2611,1.2556,0.14%
4-Sep-12,1.2567,1.2593,1.263,1.2557,-0.21%
5-Sep-12,1.2601,1.2567,1.2626,1.2502,0.27%
6-Sep-12,1.2631,1.2603,1.2652,1.2562,0.24%
7-Sep-12,1.2816,1.2631,1.2818,1.2626,1.46%
10-Sep-12,1.2759,1.2807,1.2813,1.2755,-0.44%
11-Sep-12,1.2855,1.2757,1.2872,1.2754,0.75%
12-Sep-12,1.29,1.2855,1.2937,1.2816,0.35%
13-Sep-12,1.2989,1.29,1.3002,1.2857,0.69%
14-Sep-12,1.3127,1.299,1.3171,1.298,1.06%
17-Sep-12,1.3117,1.3127,1.317,1.3083,-0.08%
18-Sep-12,1.3048,1.3118,1.3122,1.3028,-0.53%
19-Sep-12,1.3048,1.3046,1.3086,1.2992,0.00%
20-Sep-12,1.2969,1.3049,1.306,1.292,-0.61%
21-Sep-12,1.298,1.2969,1.3047,1.2954,0.08%
24-Sep-12,1.2931,1.2981,1.299,1.289,-0.38%
25-Sep-12,1.29,1.2933,1.2973,1.2887,-0.24%
26-Sep-12,1.2872,1.2899,1.2913,1.2835,-0.22%
27-Sep-12,1.2914,1.2871,1.2929,1.2828,0.33%
28-Sep-12,1.2858,1.2912,1.2959,1.2837,-0.43%
1-Oct-12,1.2889,1.2859,1.294,1.2803,0.24%
2-Oct-12,1.292,1.2888,1.2969,1.288,0.24%
3-Oct-12,1.2906,1.2919,1.2938,1.2877,-0.11%
4-Oct-12,1.3018,1.2905,1.3032,1.2901,0.87%
5-Oct-12,1.3034,1.3018,1.3072,1.2993,0.12%
8-Oct-12,1.297,1.303,1.3036,1.2936,-0.49%
9-Oct-12,1.2885,1.297,1.2991,1.2858,-0.66%
10-Oct-12,1.2875,1.2885,1.2914,1.2835,-0.08%
11-Oct-12,1.2927,1.2875,1.2954,1.2826,0.40%
12-Oct-12,1.295,1.2927,1.2992,1.2921,0.18%
15-Oct-12,1.295,1.2957,1.298,1.2891,0.00%
16-Oct-12,1.3054,1.295,1.3062,1.2943,0.80%
17-Oct-12,1.3119,1.3054,1.3141,1.3053,0.50%
18-Oct-12,1.3066,1.3119,1.3129,1.3055,-0.40%
19-Oct-12,1.3022,1.3065,1.3078,1.3012,-0.34%
22-Oct-12,1.306,1.3013,1.3085,1.3011,0.29%
23-Oct-12,1.2986,1.306,1.3077,1.2952,-0.57%
24-Oct-12,1.2974,1.2986,1.2999,1.2921,-0.09%
25-Oct-12,1.2934,1.2973,1.3024,1.2926,-0.31%
26-Oct-12,1.2942,1.2934,1.2959,1.2883,0.06%
29-Oct-12,1.2904,1.2948,1.2967,1.2885,-0.29%
30-Oct-12,1.2959,1.2904,1.2986,1.2887,0.43%
31-Oct-12,1.296,1.2961,1.3023,1.2946,0.01%
1-Nov-12,1.2942,1.2959,1.2982,1.2923,-0.14%
2-Nov-12,1.2837,1.2942,1.2952,1.282,-0.81%
5-Nov-12,1.2797,1.2812,1.2843,1.2767,-0.31%
6-Nov-12,1.2814,1.2795,1.2828,1.2763,0.13%
7-Nov-12,1.2771,1.2813,1.2877,1.2735,-0.34%
8-Nov-12,1.2747,1.2771,1.2782,1.2718,-0.19%
9-Nov-12,1.2709,1.2747,1.279,1.2689,-0.30%
12-Nov-12,1.271,1.2712,1.2742,1.2698,0.01%
13-Nov-12,1.2704,1.2709,1.2728,1.2662,-0.05%
14-Nov-12,1.2736,1.2706,1.2778,1.27,0.25%
15-Nov-12,1.278,1.2736,1.2803,1.2717,0.35%
16-Nov-12,1.2744,1.278,1.2788,1.2689,-0.28%
19-Nov-12,1.2813,1.2739,1.2822,1.2731,0.54%
20-Nov-12,1.2818,1.2813,1.283,1.2765,0.04%
21-Nov-12,1.2829,1.2817,1.2833,1.2734,0.09%
22-Nov-12,1.2883,1.2828,1.2902,1.2826,0.42%
23-Nov-12,1.2976,1.2883,1.2992,1.2868,0.72%
26-Nov-12,1.2973,1.2972,1.2985,1.2943,-0.02%
27-Nov-12,1.2945,1.297,1.301,1.2915,-0.22%
28-Nov-12,1.2953,1.2944,1.2956,1.288,0.06%
29-Nov-12,1.2978,1.2952,1.3014,1.2938,0.19%
30-Nov-12,1.2986,1.2978,1.3028,1.2969,0.06%
3-Dec-12,1.3054,1.2984,1.3077,1.2972,0.52%
4-Dec-12,1.3094,1.3053,1.3109,1.3045,0.31%
5-Dec-12,1.3068,1.3095,1.3128,1.3061,-0.20%
6-Dec-12,1.2968,1.3068,1.3088,1.2949,-0.77%
7-Dec-12,1.2927,1.2969,1.2974,1.2881,-0.32%
10-Dec-12,1.2941,1.2901,1.2947,1.2879,0.11%
11-Dec-12,1.3006,1.2942,1.3016,1.2929,0.50%
12-Dec-12,1.3074,1.3007,1.3098,1.2994,0.52%
13-Dec-12,1.3078,1.3074,1.3102,1.3041,0.03%
14-Dec-12,1.3163,1.3079,1.3175,1.3067,0.65%
17-Dec-12,1.3165,1.319,1.3192,1.3144,0.02%
18-Dec-12,1.323,1.3164,1.3239,1.3155,0.49%
19-Dec-12,1.3228,1.323,1.331,1.3222,-0.02%
20-Dec-12,1.3244,1.3228,1.3297,1.3189,0.12%
21-Dec-12,1.3188,1.3245,1.3255,1.3159,-0.42%
24-Dec-12,1.3186,1.3188,1.3234,1.3167,-0.02%
25-Dec-12,1.3183,1.3184,1.3208,1.317,-0.02%
26-Dec-12,1.3224,1.3183,1.3255,1.317,0.31%
27-Dec-12,1.3236,1.3225,1.3285,1.3201,0.09%
28-Dec-12,1.3216,1.3236,1.3258,1.3167,-0.15%
31-Dec-12,1.3196,1.3214,1.3236,1.3173,-0.15%
1-Jan-13,1.3205,1.3194,1.322,1.318,0.07%
2-Jan-13,1.3186,1.3205,1.3302,1.3157,-0.14%
3-Jan-13,1.3048,1.3187,1.3192,1.3046,-1.05%
4-Jan-13,1.3069,1.3048,1.3091,1.2999,0.16%
7-Jan-13,1.3117,1.3072,1.3121,1.3018,0.37%
8-Jan-13,1.3083,1.3116,1.3142,1.3058,-0.26%
9-Jan-13,1.3064,1.3081,1.3096,1.3037,-0.15%
10-Jan-13,1.3271,1.3065,1.3273,1.3039,1.58%
11-Jan-13,1.3344,1.3272,1.3366,1.3248,0.55%
14-Jan-13,1.3383,1.334,1.3404,1.3334,0.29%
15-Jan-13,1.3304,1.3382,1.3394,1.3268,-0.59%
16-Jan-13,1.329,1.3304,1.3325,1.3257,-0.11%
17-Jan-13,1.3377,1.3291,1.339,1.3271,0.65%
18-Jan-13,1.3319,1.3377,1.3403,1.3281,-0.43%
21-Jan-13,1.3314,1.3321,1.3333,1.33,-0.04%
22-Jan-13,1.3321,1.3312,1.3373,1.3268,0.05%
23-Jan-13,1.3318,1.3321,1.3356,1.3265,-0.02%
24-Jan-13,1.3376,1.3319,1.3394,1.3287,0.44%
25-Jan-13,1.3462,1.3377,1.3481,1.335,0.64%
28-Jan-13,1.3456,1.3464,1.3478,1.3424,-0.04%
29-Jan-13,1.3493,1.3455,1.3498,1.3415,0.27%
30-Jan-13,1.3568,1.3491,1.3588,1.3481,0.56%
31-Jan-13,1.3579,1.3567,1.3594,1.354,0.08%
1-Feb-13,1.364,1.3577,1.3712,1.3572,0.45%
4-Feb-13,1.3514,1.3642,1.3659,1.3504,-0.92%
5-Feb-13,1.3584,1.3514,1.3599,1.3459,0.52%
6-Feb-13,1.3523,1.3584,1.3598,1.3495,-0.45%
7-Feb-13,1.3396,1.3521,1.3577,1.3369,-0.94%
8-Feb-13,1.3365,1.3398,1.3431,1.3354,-0.23%
11-Feb-13,1.3407,1.3359,1.3428,1.3325,0.31%
12-Feb-13,1.3454,1.3406,1.3476,1.3365,0.35%
13-Feb-13,1.3453,1.3453,1.3521,1.3426,-0.01%
14-Feb-13,1.3361,1.3451,1.3456,1.3314,-0.68%
15-Feb-13,1.3363,1.3363,1.3394,1.3306,0.01%
18-Feb-13,1.3352,1.3357,1.3377,1.3321,-0.08%
19-Feb-13,1.3388,1.3352,1.3397,1.3329,0.27%
20-Feb-13,1.3281,1.3387,1.3434,1.327,-0.80%
21-Feb-13,1.3189,1.3283,1.3291,1.3161,-0.69%
22-Feb-13,1.319,1.319,1.3247,1.3146,0.01%
25-Feb-13,1.3062,1.3175,1.3319,1.3047,-0.97%
26-Feb-13,1.3062,1.3062,1.3121,1.3018,0.00%
27-Feb-13,1.3139,1.306,1.3148,1.3041,0.59%
28-Feb-13,1.3056,1.3138,1.3163,1.3051,-0.63%
1-Mar-13,1.3022,1.3055,1.3102,1.2967,-0.26%
4-Mar-13,1.3026,1.3018,1.3032,1.2982,0.03%
5-Mar-13,1.3051,1.3026,1.3077,1.3009,0.19%
6-Mar-13,1.2967,1.3053,1.3072,1.2963,-0.64%
7-Mar-13,1.3106,1.2967,1.3121,1.2967,1.07%
8-Mar-13,1.3006,1.3107,1.3136,1.2957,-0.76%
11-Mar-13,1.3045,1.2999,1.3054,1.298,0.30%
12-Mar-13,1.3034,1.3044,1.3076,1.2992,-0.08%
13-Mar-13,1.2961,1.3034,1.3065,1.2923,-0.56%
14-Mar-13,1.3005,1.2961,1.3033,1.2911,0.34%
15-Mar-13,1.3076,1.3005,1.3109,1.2999,0.55%
18-Mar-13,1.2956,1.2959,1.2997,1.2882,-0.92%
19-Mar-13,1.2883,1.2957,1.2971,1.2845,-0.56%
20-Mar-13,1.2933,1.2881,1.2978,1.2854,0.39%
21-Mar-13,1.2898,1.2932,1.2956,1.288,-0.27%
22-Mar-13,1.2988,1.2898,1.3011,1.2889,0.70%
25-Mar-13,1.2852,1.2972,1.3049,1.283,-1.05%
26-Mar-13,1.2861,1.2852,1.289,1.2828,0.07%
27-Mar-13,1.278,1.2862,1.2868,1.275,-0.63%
28-Mar-13,1.2816,1.278,1.2845,1.2755,0.28%
29-Mar-13,1.282,1.2816,1.2839,1.2793,0.03%
1-Apr-13,1.2849,1.2814,1.2868,1.2771,0.23%
2-Apr-13,1.282,1.2847,1.2879,1.2809,-0.23%
3-Apr-13,1.2851,1.282,1.2865,1.279,0.24%
4-Apr-13,1.2936,1.2849,1.295,1.2746,0.66%
5-Apr-13,1.299,1.2936,1.3041,1.29,0.42%
8-Apr-13,1.3009,1.2975,1.3039,1.2963,0.15%
9-Apr-13,1.3082,1.3008,1.3104,1.3004,0.56%
10-Apr-13,1.307,1.3082,1.3123,1.3052,-0.09%
11-Apr-13,1.3103,1.3069,1.3139,1.3044,0.25%
12-Apr-13,1.3112,1.3098,1.3127,1.3037,0.07%
15-Apr-13,1.3036,1.3134,1.3135,1.3023,-0.58%
16-Apr-13,1.3178,1.3034,1.3203,1.3028,1.09%
17-Apr-13,1.303,1.3177,1.3203,1.3003,-1.12%
18-Apr-13,1.3052,1.3031,1.3098,1.3022,0.17%
19-Apr-13,1.3052,1.305,1.3129,1.3046,0.00%
22-Apr-13,1.3067,1.3079,1.3094,1.3015,0.11%
23-Apr-13,1.2999,1.3066,1.3085,1.2973,-0.52%
24-Apr-13,1.3016,1.2998,1.3035,1.2955,0.13%
25-Apr-13,1.3013,1.3013,1.3094,1.2989,-0.02%
26-Apr-13,1.3028,1.3013,1.3049,1.2992,0.12%
29-Apr-13,1.31,1.3032,1.3117,1.3028,0.55%
30-Apr-13,1.3167,1.3098,1.3186,1.3056,0.51%
1-May-13,1.318,1.3169,1.3245,1.3161,0.10%
2-May-13,1.3064,1.318,1.3216,1.3037,-0.88%
3-May-13,1.3115,1.3065,1.316,1.3035,0.39%
6-May-13,1.3076,1.3115,1.3143,1.3054,-0.30%
7-May-13,1.3079,1.3075,1.3133,1.3068,0.02%
8-May-13,1.3152,1.3079,1.3196,1.3072,0.56%
9-May-13,1.3043,1.3154,1.318,1.3011,-0.83%
10-May-13,1.2993,1.3042,1.3051,1.2936,-0.38%
13-May-13,1.2976,1.2957,1.2999,1.2942,-0.13%
14-May-13,1.292,1.2976,1.303,1.2916,-0.43%
15-May-13,1.2887,1.2919,1.2943,1.2843,-0.26%
