Date,Adj Close,Open,High,Low,Change %
6-Apr-12,81.64,82.22,82.56,81.33,-0.70%
9-Apr-12,81.64,81.3,81.67,81.23,0.00%
10-Apr-12,80.68,81.65,81.86,80.65,-1.18%
11-Apr-12,81,80.68,81.12,80.59,0.40%
12-Apr-12,80.94,81,81.13,80.74,-0.07%
13-Apr-12,80.92,80.95,81.19,80.83,-0.03%
16-Apr-12,80.41,80.92,81,80.3,-0.63%
17-Apr-12,81.06,80.41,81.11,80.37,0.82%
18-Apr-12,81.32,81.07,81.56,81.01,0.31%
19-Apr-12,81.63,81.32,81.74,81.27,0.38%
20-Apr-12,81.52,81.63,81.78,81.48,-0.13%
23-Apr-12,81.09,81.6,81.6,80.97,-0.53%
24-Apr-12,81.4,81.09,81.44,80.86,0.38%
25-Apr-12,81.32,81.4,81.69,81.08,-0.10%
26-Apr-12,81.07,81.32,81.42,80.67,-0.31%
27-Apr-12,80.27,81.07,81.44,80.22,-0.99%
30-Apr-12,79.94,80.36,80.37,79.74,-0.41%
1-May-12,80.23,79.94,80.3,79.64,0.36%
2-May-12,80.14,80.23,80.61,80.06,-0.11%
3-May-12,80.23,80.14,80.55,80.11,0.12%
4-May-12,79.85,80.17,80.35,79.78,-0.47%
7-May-12,79.91,79.75,79.99,79.64,0.08%
8-May-12,79.88,79.88,80.07,79.68,-0.04%
9-May-12,79.64,79.89,79.93,79.41,-0.30%
10-May-12,79.92,79.65,80.02,79.58,0.35%
11-May-12,79.96,79.86,80,79.71,0.05%
14-May-12,79.9,79.95,80.18,79.66,-0.08%
15-May-12,80.19,79.83,80.33,79.78,0.36%
16-May-12,80.31,80.18,80.55,80.17,0.15%
17-May-12,79.35,80.3,80.39,79.12,-1.20%
18-May-12,79.03,79.32,79.45,78.97,-0.40%
21-May-12,79.31,79.17,79.45,79.08,0.35%
22-May-12,79.98,79.28,80.14,79.25,0.84%
23-May-12,79.47,79.95,80.07,79.2,-0.64%
24-May-12,79.57,79.46,79.63,79.31,0.13%
25-May-12,79.68,79.56,79.81,79.47,0.14%
28-May-12,79.47,79.66,79.66,79.31,-0.26%
29-May-12,79.52,79.45,79.63,79.36,0.06%
30-May-12,79.09,79.52,79.56,78.85,-0.54%
31-May-12,78.36,79.08,79.13,78.2,-0.92%
1-Jun-12,78.02,78.35,78.64,77.65,-0.43%
4-Jun-12,78.34,78.07,78.41,77.96,0.41%
5-Jun-12,78.77,78.31,78.84,78.09,0.55%
6-Jun-12,79.23,78.71,79.26,78.58,0.58%
7-Jun-12,79.64,79.22,79.78,79.18,0.52%
8-Jun-12,79.49,79.66,79.75,79.09,-0.19%
11-Jun-12,79.42,79.55,79.71,79.34,-0.09%
12-Jun-12,79.54,79.39,79.68,79.13,0.15%
13-Jun-12,79.41,79.54,79.74,79.27,-0.16%
14-Jun-12,79.39,79.41,79.47,79.14,-0.03%
15-Jun-12,78.72,79.39,79.51,78.59,-0.84%
18-Jun-12,79.12,78.9,79.29,78.84,0.51%
19-Jun-12,78.94,79.1,79.11,78.83,-0.23%
20-Jun-12,79.52,78.99,79.67,78.77,0.73%
21-Jun-12,80.27,79.45,80.33,79.36,0.94%
22-Jun-12,80.42,80.21,80.56,79.99,0.19%
25-Jun-12,79.67,80.46,80.59,79.41,-0.93%
26-Jun-12,79.5,79.61,79.78,79.22,-0.21%
27-Jun-12,79.71,79.5,79.87,79.32,0.26%
28-Jun-12,79.45,79.67,79.75,79.21,-0.33%
29-Jun-12,79.81,79.41,79.99,79.14,0.45%
2-Jul-12,79.5,79.89,79.96,79.29,-0.39%
3-Jul-12,79.84,79.48,79.93,79.4,0.43%
4-Jul-12,79.84,79.8,79.89,79.56,0.00%
5-Jul-12,79.89,79.86,80.09,79.54,0.06%
6-Jul-12,79.67,79.91,80.01,79.48,-0.28%
9-Jul-12,79.58,79.65,79.74,79.41,-0.11%
10-Jul-12,79.44,79.54,79.59,79.18,-0.18%
11-Jul-12,79.75,79.4,79.78,79.11,0.39%
12-Jul-12,79.3,79.72,79.94,79.16,-0.56%
13-Jul-12,79.22,79.27,79.39,79.07,-0.10%
16-Jul-12,78.86,79.23,79.28,78.67,-0.45%
17-Jul-12,79.07,78.85,79.17,78.77,0.27%
18-Jul-12,78.81,79.03,79.14,78.74,-0.33%
19-Jul-12,78.59,78.78,78.82,78.42,-0.28%
20-Jul-12,78.49,78.57,78.8,78.42,-0.13%
23-Jul-12,78.39,78.43,78.52,77.95,-0.13%
24-Jul-12,78.19,78.37,78.38,78.08,-0.26%
25-Jul-12,78.17,78.16,78.27,78.04,-0.03%
26-Jul-12,78.22,78.15,78.31,78.01,0.06%
27-Jul-12,78.42,78.21,78.67,78.05,0.26%
30-Jul-12,78.18,78.44,78.54,78.1,-0.31%
31-Jul-12,78.13,78.17,78.3,78.02,-0.06%
1-Aug-12,78.44,78.1,78.5,77.91,0.40%
2-Aug-12,78.23,78.44,78.53,78.11,-0.27%
3-Aug-12,78.48,78.23,78.77,78.03,0.32%
6-Aug-12,78.25,78.46,78.63,78.13,-0.29%
7-Aug-12,78.61,78.24,78.73,78.12,0.46%
8-Aug-12,78.42,78.59,78.65,78.21,-0.24%
9-Aug-12,78.56,78.41,78.79,78.27,0.18%
10-Aug-12,78.28,78.55,78.64,78.14,-0.36%
13-Aug-12,78.32,78.22,78.37,78.14,0.05%
14-Aug-12,78.73,78.3,78.93,78.28,0.52%
15-Aug-12,79,78.72,79.04,78.57,0.34%
16-Aug-12,79.34,78.99,79.39,78.89,0.43%
17-Aug-12,79.56,79.31,79.57,79.2,0.28%
20-Aug-12,79.42,79.48,79.66,79.3,-0.18%
21-Aug-12,79.28,79.4,79.52,79.2,-0.18%
22-Aug-12,78.58,79.26,79.36,78.33,-0.88%
23-Aug-12,78.48,78.56,78.69,78.34,-0.13%
24-Aug-12,78.67,78.46,78.72,78.43,0.24%
27-Aug-12,78.75,78.64,78.84,78.61,0.10%
28-Aug-12,78.51,78.74,78.77,78.43,-0.30%
29-Aug-12,78.7,78.49,78.78,78.46,0.24%
30-Aug-12,78.62,78.68,78.74,78.46,-0.10%
31-Aug-12,78.39,78.6,78.65,78.18,-0.29%
3-Sep-12,78.26,78.37,78.39,78.18,-0.17%
4-Sep-12,78.42,78.24,78.46,78.23,0.20%
5-Sep-12,78.39,78.39,78.53,78.29,-0.04%
6-Sep-12,78.86,78.36,79.02,78.36,0.60%
7-Sep-12,78.27,78.85,79.01,78,-0.75%
10-Sep-12,78.28,78.22,78.33,78.15,0.01%
11-Sep-12,77.77,78.27,78.28,77.67,-0.65%
12-Sep-12,77.85,77.76,77.96,77.71,0.10%
13-Sep-12,77.49,77.83,77.87,77.11,-0.46%
14-Sep-12,78.39,77.47,78.39,77.44,1.16%
17-Sep-12,78.7,78.37,78.92,78.14,0.40%
18-Sep-12,78.82,78.7,78.87,78.49,0.15%
19-Sep-12,78.38,78.8,79.21,78.24,-0.56%
20-Sep-12,78.25,78.36,78.46,78,-0.17%
21-Sep-12,78.17,78.23,78.37,78.08,-0.10%
24-Sep-12,77.86,78.15,78.17,77.79,-0.40%
25-Sep-12,77.8,77.85,77.92,77.64,-0.08%
26-Sep-12,77.75,77.78,77.88,77.57,-0.06%
27-Sep-12,77.61,77.73,77.75,77.55,-0.18%
28-Sep-12,77.92,77.57,78.1,77.41,0.40%
1-Oct-12,78,77.89,78.14,77.77,0.10%
2-Oct-12,78.16,77.98,78.21,77.95,0.21%
3-Oct-12,78.5,78.14,78.58,78.11,0.44%
4-Oct-12,78.48,78.48,78.71,78.29,-0.03%
5-Oct-12,78.67,78.46,78.87,78.26,0.24%
8-Oct-12,78.33,78.66,78.76,78.06,-0.43%
9-Oct-12,78.25,78.32,78.43,78.14,-0.10%
10-Oct-12,78.19,78.25,78.37,78.11,-0.08%
11-Oct-12,78.33,78.18,78.58,77.92,0.18%
12-Oct-12,78.44,78.31,78.53,78.27,0.14%
15-Oct-12,78.64,78.39,78.86,78.3,0.25%
16-Oct-12,78.89,78.62,78.96,78.61,0.32%
17-Oct-12,78.94,78.88,79.04,78.59,0.06%
18-Oct-12,79.28,78.91,79.45,78.9,0.43%
19-Oct-12,79.32,79.26,79.43,79.11,0.05%
22-Oct-12,79.94,79.3,79.96,79.19,0.78%
23-Oct-12,79.86,79.94,79.99,79.69,-0.10%
24-Oct-12,79.81,79.84,79.91,79.68,-0.06%
25-Oct-12,80.3,79.78,80.34,79.74,0.61%
26-Oct-12,79.65,80.29,80.36,79.48,-0.81%
29-Oct-12,79.81,79.63,79.84,79.51,0.20%
30-Oct-12,79.64,79.78,79.99,79.25,-0.21%
31-Oct-12,79.77,79.6,79.95,79.49,0.16%
1-Nov-12,80.14,79.76,80.2,79.75,0.46%
2-Nov-12,80.47,80.12,80.67,80.1,0.41%
5-Nov-12,80.29,80.27,80.56,80.12,-0.22%
6-Nov-12,80.36,80.28,80.44,79.95,0.09%
7-Nov-12,80,80.35,80.4,79.76,-0.45%
8-Nov-12,79.47,79.98,80,79.31,-0.66%
9-Nov-12,79.5,79.45,79.6,79.06,0.04%
12-Nov-12,79.5,79.46,79.56,79.34,0.00%
13-Nov-12,79.39,79.49,79.64,79.18,-0.14%
14-Nov-12,80.25,79.38,80.3,79.36,1.08%
15-Nov-12,81.16,80.22,81.45,80.11,1.13%
16-Nov-12,81.3,81.14,81.44,80.87,0.17%
19-Nov-12,81.42,81.26,81.56,81.06,0.15%
20-Nov-12,81.67,81.41,81.75,81.11,0.31%
21-Nov-12,82.53,81.67,82.55,81.63,1.05%
22-Nov-12,82.47,82.51,82.82,82.25,-0.07%
23-Nov-12,82.42,82.45,82.48,82.05,-0.06%
26-Nov-12,82.07,82.39,82.62,81.9,-0.42%
27-Nov-12,82.14,82.05,82.31,81.83,0.09%
28-Nov-12,82.07,82.12,82.21,81.67,-0.09%
29-Nov-12,82.12,82.07,82.21,81.89,0.06%
30-Nov-12,82.48,82.1,82.74,82.02,0.44%
3-Dec-12,82.25,82.35,82.5,81.97,-0.28%
4-Dec-12,81.89,82.23,82.26,81.69,-0.44%
5-Dec-12,82.47,81.87,82.48,81.76,0.71%
6-Dec-12,82.41,82.46,82.61,82.18,-0.07%
7-Dec-12,82.48,82.39,82.82,82.15,0.08%
10-Dec-12,82.36,82.35,82.63,82.09,-0.15%
11-Dec-12,82.52,82.33,82.57,82.27,0.19%
12-Dec-12,83.25,82.51,83.29,82.45,0.88%
13-Dec-12,83.64,83.24,83.67,83.1,0.47%
14-Dec-12,83.48,83.64,83.96,83.3,-0.19%
17-Dec-12,83.89,84.35,84.48,83.58,0.49%
18-Dec-12,84.2,83.86,84.27,83.79,0.37%
19-Dec-12,84.41,84.2,84.61,84.14,0.25%
20-Dec-12,84.38,84.4,84.45,83.83,-0.04%
21-Dec-12,84.23,84.36,84.44,83.83,-0.18%
24-Dec-12,84.94,84.21,84.94,84.2,0.84%
25-Dec-12,84.75,84.94,84.95,84.59,-0.22%
26-Dec-12,85.64,84.75,85.7,84.72,1.05%
27-Dec-12,86.1,85.62,86.15,85.45,0.54%
28-Dec-12,86.02,86.09,86.63,85.92,-0.09%
31-Dec-12,86.75,85.78,86.79,85.68,0.85%
1-Jan-13,86.69,86.72,86.79,86.53,-0.07%
2-Jan-13,87.34,86.67,87.34,86.51,0.75%
3-Jan-13,87.23,87.32,87.36,86.74,-0.13%
4-Jan-13,88.15,87.21,88.4,87.21,1.05%
7-Jan-13,87.78,88.17,88.37,87.6,-0.42%
8-Jan-13,87.05,87.75,87.82,86.88,-0.83%
9-Jan-13,87.88,87.03,88.01,86.81,0.95%
10-Jan-13,88.78,87.86,88.78,87.84,1.02%
11-Jan-13,89.18,88.78,89.44,88.66,0.45%
14-Jan-13,89.47,89.24,89.67,89.05,0.33%
15-Jan-13,88.79,89.46,89.63,88.27,-0.76%
16-Jan-13,88.39,88.8,88.87,87.77,-0.45%
17-Jan-13,89.88,88.36,90.1,88.11,1.69%
18-Jan-13,90.08,89.85,90.18,89.61,0.22%
21-Jan-13,89.61,89.96,90.25,89.32,-0.52%
22-Jan-13,88.71,89.58,90.06,88.35,-1.00%
23-Jan-13,88.61,88.69,88.79,88.03,-0.11%
24-Jan-13,90.33,88.6,90.54,88.4,1.94%
25-Jan-13,90.92,90.3,91.19,90.26,0.65%
28-Jan-13,90.85,90.9,91.25,90.53,-0.08%
29-Jan-13,90.73,90.83,91.01,90.3,-0.13%
30-Jan-13,91.08,90.73,91.4,90.64,0.39%
31-Jan-13,91.72,91.07,91.77,90.71,0.70%
1-Feb-13,92.72,91.69,92.96,91.59,1.09%
4-Feb-13,92.38,92.82,93.18,92.18,-0.37%
5-Feb-13,93.63,92.36,93.65,91.96,1.35%
6-Feb-13,93.64,93.61,94.06,93.26,0.01%
7-Feb-13,93.63,93.62,93.91,93.06,-0.01%
8-Feb-13,92.69,93.61,93.74,92.15,-1.00%
11-Feb-13,94.33,92.83,94.42,92.34,1.77%
12-Feb-13,93.47,94.3,94.4,92.96,-0.91%
13-Feb-13,93.39,93.46,93.78,92.8,-0.09%
14-Feb-13,92.88,93.36,93.71,92.65,-0.55%
15-Feb-13,93.52,92.86,93.84,92.21,0.69%
18-Feb-13,93.95,93.65,94.2,93.6,0.46%
19-Feb-13,93.58,93.95,93.96,93.27,-0.39%
20-Feb-13,93.56,93.57,94.02,93.11,-0.02%
21-Feb-13,93.11,93.53,93.86,92.76,-0.48%
22-Feb-13,93.41,93.08,93.5,92.9,0.32%
25-Feb-13,91.81,93.96,94.76,90.92,-1.71%
26-Feb-13,91.98,91.8,92.74,91.13,0.19%
27-Feb-13,92.23,91.95,92.43,91.12,0.27%
28-Feb-13,92.56,92.2,92.85,91.98,0.36%
1-Mar-13,93.59,92.54,93.68,92.41,1.11%
4-Mar-13,93.48,93.56,93.72,93.15,-0.12%
5-Mar-13,93.29,93.46,93.54,92.89,-0.20%
6-Mar-13,94.08,93.28,94.11,92.98,0.85%
7-Mar-13,94.83,94.04,95.06,93.77,0.80%
8-Mar-13,96.03,94.79,96.54,94.76,1.27%
11-Mar-13,96.28,95.95,96.36,95.9,0.26%
12-Mar-13,96.08,96.26,96.71,95.62,-0.21%
13-Mar-13,96.11,96.08,96.25,95.43,0.03%
14-Mar-13,96.11,96.11,96.59,95.66,0.00%
15-Mar-13,95.28,96.08,96.27,95.06,-0.86%
18-Mar-13,95.22,94.1,95.6,94.03,-0.06%
19-Mar-13,95.16,95.2,95.74,94.71,-0.06%
20-Mar-13,96.03,95.16,96.13,94.81,0.91%
21-Mar-13,94.89,95.99,96.11,94.56,-1.19%
22-Mar-13,94.52,94.9,95.13,94.18,-0.39%
25-Mar-13,94.17,94.31,94.96,93.53,-0.37%
26-Mar-13,94.44,94.15,94.61,93.85,0.29%
27-Mar-13,94.44,94.44,94.91,94.02,0.00%
28-Mar-13,94.14,94.42,94.49,93.85,-0.32%
29-Mar-13,94.22,94.13,94.3,93.96,0.08%
1-Apr-13,93.23,94.18,94.37,93.16,-1.05%
2-Apr-13,93.44,93.21,93.56,92.54,0.23%
3-Apr-13,93.06,93.42,93.69,92.69,-0.41%
4-Apr-13,96.34,93.03,96.41,92.72,3.52%
5-Apr-13,97.53,96.32,97.83,95.8,1.24%
8-Apr-13,99.36,97.84,99.38,97.83,1.88%
9-Apr-13,99.03,99.34,99.66,98.58,-0.33%
10-Apr-13,99.78,99,99.87,98.88,0.76%
11-Apr-13,99.68,99.77,99.94,99.1,-0.10%
12-Apr-13,98.4,99.67,99.8,98.09,-1.28%
15-Apr-13,96.78,97.78,98.7,96.34,-1.65%
16-Apr-13,97.54,96.74,98.15,95.93,0.79%
17-Apr-13,98.11,97.53,98.43,97.19,0.58%
18-Apr-13,98.17,98.09,98.52,97.62,0.06%
19-Apr-13,99.52,98.14,99.68,98.08,1.38%
22-Apr-13,99.22,99.75,99.88,99.02,-0.30%
23-Apr-13,99.47,99.22,99.52,98.47,0.25%
24-Apr-13,99.48,99.47,99.76,99.18,0.01%
25-Apr-13,99.25,99.47,99.56,98.95,-0.23%
26-Apr-13,98.05,99.23,99.41,97.54,-1.21%
29-Apr-13,97.77,98.03,98.2,97.33,-0.29%
30-Apr-13,97.42,97.76,98.12,97.01,-0.36%
1-May-13,97.39,97.42,97.67,97.03,-0.03%
2-May-13,97.97,97.37,98.39,97.06,0.60%
3-May-13,99.03,97.91,99.26,97.87,1.08%
6-May-13,99.34,99.06,99.45,99,0.31%
7-May-13,99.02,99.33,99.43,98.82,-0.32%
8-May-13,99,98.99,99.15,98.57,-0.02%
9-May-13,100.61,98.99,100.79,98.62,1.63%
10-May-13,101.61,100.56,101.98,100.52,0.99%
13-May-13,101.83,101.84,102.14,101.49,0.22%
14-May-13,102.36,101.79,102.4,101.24,0.52%
15-May-13,102.23,102.34,102.76,101.86,-0.13%
16-May-13,102.25,102.21,102.68,101.82,0.02%
17-May-13,103.21,102.23,103.3,102.05,0.94%
20-May-13,102.27,102.94,103.09,102.16,-0.91%
21-May-13,102.5,102.24,102.88,102.06,0.22%
22-May-13,103.16,102.47,103.73,102.33,0.64%
23-May-13,102.03,103.13,103.56,100.82,-1.10%
24-May-13,101.29,102.01,102.58,100.68,-0.73%
27-May-13,100.94,101.3,101.66,100.72,-0.35%
28-May-13,102.38,100.93,102.5,100.9,1.43%
29-May-13,101.16,102.34,102.52,100.71,-1.19%
30-May-13,100.73,101.13,101.8,100.45,-0.43%
31-May-13,100.48,100.71,101.27,100.23,-0.25%
3-Jun-13,99.53,100.35,100.72,98.86,-0.95%
4-Jun-13,100.03,99.52,100.41,99.3,0.50%
5-Jun-13,99.06,100,100.43,98.95,-0.97%
6-Jun-13,96.96,99.03,99.47,95.96,-2.12%
7-Jun-13,97.55,96.98,97.75,95.02,0.61%
10-Jun-13,98.77,97.5,99.28,97.4,1.25%
11-Jun-13,96.03,98.76,99.04,95.6,-2.77%
12-Jun-13,96.03,96.01,97.02,95.13,0.00%
13-Jun-13,95.38,96.01,96.08,93.78,-0.68%
14-Jun-13,94.08,95.35,95.81,93.99,-1.36%
17-Jun-13,94.51,94.1,95.21,94.08,0.46%
18-Jun-13,95.33,94.49,95.76,94.43,0.87%
19-Jun-13,96.47,95.31,97.01,94.81,1.20%
20-Jun-13,97.28,96.45,98.28,96.19,0.84%
21-Jun-13,97.9,97.26,98.13,96.84,0.64%
24-Jun-13,97.73,97.84,98.7,97.21,-0.17%
25-Jun-13,97.81,97.7,98.05,96.96,0.08%
26-Jun-13,97.75,97.78,98.23,97.24,-0.06%
27-Jun-13,98.36,97.72,98.57,97.54,0.62%
28-Jun-13,99.14,98.33,99.45,98.33,0.79%
1-Jul-13,99.67,99.25,99.86,99.16,0.53%
2-Jul-13,100.63,99.64,100.72,99.48,0.96%
3-Jul-13,99.92,100.61,100.85,99.24,-0.71%
4-Jul-13,100.05,99.89,100.15,99.47,0.13%
5-Jul-13,101.2,100.03,101.22,99.86,1.15%
8-Jul-13,100.97,101.17,101.53,100.77,-0.23%
9-Jul-13,101.16,100.94,101.29,100.75,0.19%
10-Jul-13,99.67,101.13,101.21,99.41,-1.47%
11-Jul-13,98.96,99.65,99.86,98.27,-0.71%
12-Jul-13,99.22,98.94,99.69,98.66,0.26%
15-Jul-13,99.86,99.3,100.48,99.06,0.65%
16-Jul-13,99.09,99.85,100.07,98.88,-0.77%
17-Jul-13,99.58,99.07,99.93,99.04,0.49%
18-Jul-13,100.42,99.58,100.65,99.45,0.84%
19-Jul-13,100.65,100.4,100.86,99.83,0.23%
22-Jul-13,99.67,100.7,100.71,99.28,-0.97%
23-Jul-13,99.43,99.65,100.18,99.13,-0.24%
24-Jul-13,100.25,99.41,100.43,99.37,0.82%
25-Jul-13,99.3,100.23,100.45,98.88,-0.95%
26-Jul-13,98.28,99.27,99.41,97.94,-1.03%
29-Jul-13,97.95,98.08,98.33,97.61,-0.34%
30-Jul-13,98.03,97.93,98.46,97.74,0.08%
31-Jul-13,97.88,98.03,98.52,97.56,-0.15%
1-Aug-13,99.55,97.86,99.57,97.63,1.71%
2-Aug-13,98.97,99.53,99.94,98.65,-0.58%
5-Aug-13,98.31,98.88,99.15,98.16,-0.67%
6-Aug-13,97.75,98.27,98.58,97.51,-0.57%
7-Aug-13,96.33,97.72,97.8,96.3,-1.45%
8-Aug-13,96.73,96.31,96.93,95.79,0.42%
9-Aug-13,96.22,96.69,96.96,96.11,-0.53%
12-Aug-13,96.91,96.19,96.93,95.92,0.72%
13-Aug-13,98.2,96.88,98.34,96.83,1.33%
14-Aug-13,98.14,98.19,98.42,97.84,-0.06%
15-Aug-13,97.37,98.11,98.64,97.09,-0.78%
16-Aug-13,97.53,97.35,97.77,97.03,0.16%
19-Aug-13,97.56,97.51,98.12,97.34,0.03%
20-Aug-13,97.28,97.55,97.86,96.88,-0.29%
21-Aug-13,97.67,97.25,97.98,97.1,0.40%
22-Aug-13,98.73,97.66,98.8,97.55,1.09%
23-Aug-13,98.75,98.71,99.15,98.38,0.02%
26-Aug-13,98.51,98.2,98.84,98.19,-0.24%
27-Aug-13,97.03,98.5,98.53,96.96,-1.50%
28-Aug-13,97.64,97.01,97.83,96.83,0.63%
29-Aug-13,98.35,97.62,98.51,97.43,0.73%
30-Aug-13,98.17,98.36,98.47,97.86,-0.18%
2-Sep-13,99.33,98.34,99.42,98.25,1.18%
3-Sep-13,99.58,99.32,99.86,99.14,0.25%
4-Sep-13,99.76,99.56,99.82,99.3,0.18%
5-Sep-13,100.12,99.73,100.19,99.55,0.36%
6-Sep-13,99.11,100.09,100.22,98.53,-1.01%
9-Sep-13,99.58,99.82,100.1,99.32,0.47%
10-Sep-13,100.41,99.56,100.46,99.46,0.83%
11-Sep-13,99.88,100.37,100.6,99.77,-0.53%
12-Sep-13,99.55,99.87,99.99,98.99,-0.33%
13-Sep-13,99.36,99.54,99.97,99.17,-0.19%
16-Sep-13,99.08,99.45,99.48,98.53,-0.28%
17-Sep-13,99.12,99.04,99.38,98.97,0.04%
18-Sep-13,97.94,99.11,99.33,97.75,-1.19%
19-Sep-13,99.45,97.93,99.58,97.85,1.54%
20-Sep-13,99.31,99.47,99.67,99.14,-0.14%
23-Sep-13,98.84,99.15,99.36,98.62,-0.47%
24-Sep-13,98.73,98.83,99.17,98.45,-0.11%
25-Sep-13,98.44,98.73,98.81,98.35,-0.29%
26-Sep-13,98.99,98.44,99.13,98.24,0.56%
27-Sep-13,98.26,98.97,99.04,98.07,-0.74%
30-Sep-13,98.23,97.92,98.46,97.48,-0.03%
1-Oct-13,98,98.19,98.72,97.64,-0.23%
2-Oct-13,97.36,97.97,98.08,97.12,-0.65%
3-Oct-13,97.27,97.32,97.87,96.92,-0.09%
4-Oct-13,97.47,97.24,97.48,96.93,0.21%
7-Oct-13,96.71,97.42,97.44,96.66,-0.78%
8-Oct-13,96.88,96.69,97.25,96.55,0.18%
9-Oct-13,97.34,96.86,97.65,96.79,0.47%
10-Oct-13,98.16,97.33,98.27,97.3,0.84%
11-Oct-13,98.58,98.13,98.59,97.9,0.43%
14-Oct-13,98.58,98.07,98.58,98.05,0.00%
15-Oct-13,98.17,98.55,98.7,98.07,-0.42%
16-Oct-13,98.77,98.15,98.97,98.12,0.61%
17-Oct-13,97.91,98.76,99,97.71,-0.87%
18-Oct-13,97.73,97.9,98.15,97.53,-0.18%
21-Oct-13,98.19,97.7,98.24,97.66,0.47%
22-Oct-13,98.14,98.17,98.48,97.86,-0.05%
23-Oct-13,97.38,98.12,98.19,97.13,-0.77%
24-Oct-13,97.28,97.37,97.61,97.15,-0.10%
25-Oct-13,97.42,97.27,97.49,96.92,0.14%
28-Oct-13,97.68,97.55,97.79,97.43,0.27%
29-Oct-13,98.19,97.65,98.27,97.43,0.52%
30-Oct-13,98.51,98.17,98.67,98.05,0.33%
31-Oct-13,98.36,98.5,98.57,98.07,-0.15%
1-Nov-13,98.69,98.33,98.84,97.79,0.34%
4-Nov-13,98.61,98.7,98.84,98.51,-0.08%
5-Nov-13,98.5,98.59,98.67,98.14,-0.11%
6-Nov-13,98.66,98.49,98.75,98.38,0.16%
7-Nov-13,98.09,98.65,99.41,97.63,-0.58%
8-Nov-13,99.08,98.08,99.21,97.96,1.01%
11-Nov-13,99.16,99.16,99.3,98.89,0.08%
12-Nov-13,99.64,99.13,99.79,99.07,0.48%
13-Nov-13,99.25,99.6,99.67,99.08,-0.39%
14-Nov-13,100.02,99.22,100.15,99.11,0.78%
15-Nov-13,100.19,100,100.43,99.93,0.17%
18-Nov-13,100,100.16,100.39,99.77,-0.19%
19-Nov-13,100.15,99.97,100.25,99.55,0.15%
20-Nov-13,100.03,100.12,100.23,99.77,-0.12%
21-Nov-13,101.16,100.02,101.16,99.98,1.13%
22-Nov-13,101.28,101.15,101.35,100.92,0.12%
25-Nov-13,101.68,101.25,101.91,101.11,0.39%
26-Nov-13,101.3,101.67,101.71,101.13,-0.37%
27-Nov-13,102.17,101.26,102.19,101.16,0.86%
28-Nov-13,102.32,102.13,102.37,101.91,0.15%
29-Nov-13,102.44,102.3,102.6,102.09,0.12%
2-Dec-13,102.95,102.42,103.13,102.2,0.50%
3-Dec-13,102.52,102.93,103.37,101.97,-0.42%
4-Dec-13,102.36,102.48,102.83,101.81,-0.16%
5-Dec-13,101.78,102.34,102.44,101.61,-0.57%
6-Dec-13,102.91,101.76,102.96,101.61,1.11%
9-Dec-13,103.28,102.9,103.33,102.86,0.36%
10-Dec-13,102.84,103.27,103.39,102.55,-0.43%
11-Dec-13,102.44,102.85,102.94,102.19,-0.39%
12-Dec-13,103.38,102.41,103.43,102.35,0.92%
13-Dec-13,103.22,103.36,103.92,102.97,-0.15%
16-Dec-13,103.03,103.19,103.32,102.62,-0.18%
17-Dec-13,102.67,103,103.1,102.47,-0.35%
18-Dec-13,104.28,102.65,104.35,102.53,1.57%
19-Dec-13,104.25,104.24,104.36,103.78,-0.03%
20-Dec-13,104.08,104.23,104.63,103.84,-0.16%
23-Dec-13,104.11,104.08,104.12,103.75,0.03%
24-Dec-13,104.36,104.09,104.41,104.07,0.24%
25-Dec-13,104.38,104.33,104.49,104.24,0.02%
26-Dec-13,104.81,104.35,104.84,104.35,0.41%
27-Dec-13,105.17,104.79,105.18,104.62,0.34%
30-Dec-13,105.16,105.13,105.41,104.95,-0.01%
31-Dec-13,105.31,105.13,105.35,104.83,0.14%
1-Jan-14,105.25,105.28,105.4,105.18,-0.06%
2-Jan-14,104.77,105.23,105.44,104.52,-0.46%
3-Jan-14,104.86,104.78,104.87,104.05,0.09%
6-Jan-14,104.22,104.85,104.94,103.88,-0.61%
7-Jan-14,104.62,104.2,104.73,104.16,0.38%
8-Jan-14,104.86,104.58,105.12,104.56,0.23%
9-Jan-14,104.83,104.83,105.05,104.55,-0.03%
10-Jan-14,104.15,104.83,105.12,103.82,-0.65%
13-Jan-14,103,104.09,104.13,102.83,-1.10%
14-Jan-14,104.22,102.97,104.28,102.97,1.18%
15-Jan-14,104.56,104.2,104.69,104.06,0.33%
16-Jan-14,104.36,104.54,104.94,104.12,-0.19%
17-Jan-14,104.31,104.33,104.5,104.17,-0.05%
20-Jan-14,104.18,104.26,104.34,103.84,-0.12%
21-Jan-14,104.32,104.18,104.76,104.01,0.13%
22-Jan-14,104.52,104.28,104.58,103.95,0.19%
23-Jan-14,103.27,104.5,104.84,102.95,-1.20%
24-Jan-14,102.3,103.24,103.59,101.98,-0.94%
27-Jan-14,102.55,102.37,102.94,101.77,0.24%
28-Jan-14,102.97,102.54,103.27,102.46,0.41%
29-Jan-14,102.3,102.94,103.46,101.83,-0.65%
30-Jan-14,102.72,102.28,102.92,102.04,0.41%
31-Jan-14,102.03,102.71,102.94,101.94,-0.67%
3-Feb-14,100.99,102.02,102.42,100.76,-1.02%
4-Feb-14,101.65,100.98,101.68,100.74,0.65%
